source_file,source_kind,source_name,source_rule_or_case,generated_artifact,generated_line,coverage_status,isomorphism_status,executability_status,notes
wasm-3.0/1.2-syntax.types.spectec,def,$EXTERNREF,def $EXTERNREF : reftype hint(show EXTERNREF),op $EXTERNREF; eq/ceq $EXTERNREF,149,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$NULLREF,def $NULLREF   : reftype hint(show NULLREF),op $NULLREF; eq/ceq $NULLREF,161,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$NULLFUNCREF,def $NULLFUNCREF : reftype hint(show NULLFUNCREF),op $NULLFUNCREF; eq/ceq $NULLFUNCREF,160,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$NULLEXNREF,def $NULLEXNREF  : reftype hint(show NULLEXNREF),op $NULLEXNREF; eq/ceq $NULLEXNREF,158,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$NULLEXTERNREF,def $NULLEXTERNREF : reftype hint(show NULLEXTERNREF),op $NULLEXTERNREF; eq/ceq $NULLEXTERNREF,159,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$ANYREF,def $ANYREF    = (REF NULL ANY),op $ANYREF; eq/ceq $ANYREF,144,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$EQREF,def $EQREF     = (REF NULL EQ),op $EQREF; eq/ceq $EQREF,147,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$I31REF,def $I31REF    = (REF NULL I31),op $I31REF; eq/ceq $I31REF,152,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$STRUCTREF,def $STRUCTREF = (REF NULL STRUCT),op $STRUCTREF; eq/ceq $STRUCTREF,171,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$ARRAYREF,def $ARRAYREF  = (REF NULL ARRAY),op $ARRAYREF; eq/ceq $ARRAYREF,145,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$FUNCREF,def $FUNCREF   = (REF NULL FUNC),op $FUNCREF; eq/ceq $FUNCREF,151,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$EXNREF,def $EXNREF    = (REF NULL EXN),op $EXNREF; eq/ceq $EXNREF,148,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$EXTERNREF,def $EXTERNREF = (REF NULL EXTERN),op $EXTERNREF; eq/ceq $EXTERNREF,149,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$NULLREF,def $NULLREF   = (REF NULL NONE),op $NULLREF; eq/ceq $NULLREF,161,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$NULLFUNCREF,def $NULLFUNCREF = (REF NULL NOFUNC),op $NULLFUNCREF; eq/ceq $NULLFUNCREF,160,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$NULLEXNREF,def $NULLEXNREF  = (REF NULL NOEXN),op $NULLEXNREF; eq/ceq $NULLEXNREF,158,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$NULLEXTERNREF,def $NULLEXTERNREF = (REF NULL NOEXTERN),op $NULLEXTERNREF; eq/ceq $NULLEXTERNREF,159,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$IN,"def $IN(N) : Inn  hint(show I#%) hint(macro ""INX"") hint(partial)",op $IN; eq/ceq $IN,153,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$IN,def $IN(32) = I32,op $IN; eq/ceq $IN,153,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$IN,def $IN(64) = I64,op $IN; eq/ceq $IN,153,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$FN,"def $FN(N) : Fnn  hint(show F#%) hint(macro ""FNX"") hint(partial)",op $FN; eq/ceq $FN,150,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$FN,def $FN(32) = F32,op $FN; eq/ceq $FN,150,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$FN,def $FN(64) = F64,op $FN; eq/ceq $FN,150,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$JN,"def $JN(N) : Jnn  hint(show I#%) hint(macro ""INX"") hint(partial)",op $JN; eq/ceq $JN,154,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$JN,def $JN(8) = I8,op $JN; eq/ceq $JN,154,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$JN,def $JN(16) = I16,op $JN; eq/ceq $JN,154,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$JN,def $JN(32) = I32,op $JN; eq/ceq $JN,154,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$JN,def $JN(64) = I64,op $JN; eq/ceq $JN,154,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$size,def $size(numtype) : nat       hint(show |%|),op $size; eq/ceq $size,553,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$vsize,def $vsize(vectype) : nat      hint(show |%|),op $vsize; eq/ceq $vsize,630,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$psize,def $psize(packtype) : nat     hint(show |%|),op $psize; eq/ceq $psize,530,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$lsize,def $lsize(lanetype) : nat     hint(show |%|),op $lsize; eq/ceq $lsize,506,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$zsize,def $zsize(storagetype) : nat  hint(show |%|) hint(partial),op $zsize; eq/ceq $zsize,654,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$isize,def $isize(Inn) : nat          hint(show |%|) hint(inverse $inv_isize),op $isize; eq/ceq $isize,476,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$jsize,def $jsize(Jnn) : nat          hint(show |%|) hint(inverse $inv_jsize),op $jsize; eq/ceq $jsize,499,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$fsize,def $fsize(Fnn) : nat          hint(show |%|) hint(inverse $inv_fsize),op $fsize; eq/ceq $fsize,324,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$size,def $size(I32) = 32,op $size; eq/ceq $size,553,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$size,def $size(I64) = 64,op $size; eq/ceq $size,553,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$size,def $size(F32) = 32,op $size; eq/ceq $size,553,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$size,def $size(F64) = 64,op $size; eq/ceq $size,553,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$vsize,def $vsize(V128) = 128,op $vsize; eq/ceq $vsize,630,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$psize,def $psize(I8) = 8,op $psize; eq/ceq $psize,530,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$psize,def $psize(I16) = 16,op $psize; eq/ceq $psize,530,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$lsize,def $lsize(numtype) = $size(numtype),op $lsize; eq/ceq $lsize,506,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$lsize,def $lsize(packtype) = $psize(packtype),op $lsize; eq/ceq $lsize,506,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$zsize,def $zsize(numtype) = $size(numtype),op $zsize; eq/ceq $zsize,654,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$zsize,def $zsize(vectype) = $vsize(vectype),op $zsize; eq/ceq $zsize,654,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$zsize,def $zsize(packtype) = $psize(packtype),op $zsize; eq/ceq $zsize,654,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$isize,def $isize(Inn) = $size(Inn),op $isize; eq/ceq $isize,476,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$fsize,def $fsize(Fnn) = $size(Fnn),op $fsize; eq/ceq $fsize,324,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$jsize,def $jsize(Jnn) = $lsize(Jnn),op $jsize; eq/ceq $jsize,499,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$inv-isize,def $inv_isize(nat) : Inn hint(partial),op $inv-isize; eq/ceq $inv-isize,390,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$inv-jsize,def $inv_jsize(nat) : Jnn hint(partial),op $inv-jsize; eq/ceq $inv-jsize,391,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$inv-fsize,def $inv_fsize(nat) : Fnn hint(partial),op $inv-fsize; eq/ceq $inv-fsize,387,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$inv-isize,def $inv_isize(32) = I32,op $inv-isize; eq/ceq $inv-isize,390,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$inv-isize,def $inv_isize(64) = I64,op $inv-isize; eq/ceq $inv-isize,390,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$inv-fsize,def $inv_fsize(32) = F32,op $inv-fsize; eq/ceq $inv-fsize,387,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$inv-fsize,def $inv_fsize(64) = F64,op $inv-fsize; eq/ceq $inv-fsize,387,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$inv-jsize,def $inv_jsize(8)  = I8,op $inv-jsize; eq/ceq $inv-jsize,391,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$inv-jsize,def $inv_jsize(16) = I16,op $inv-jsize; eq/ceq $inv-jsize,391,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$inv-jsize,def $inv_jsize(n) = $inv_isize(n),op $inv-jsize; eq/ceq $inv-jsize,391,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$sizenn,def $sizenn(numtype) : nat     hint(show N)   hint(macro none)  ;; HACK!,op $sizenn; eq/ceq $sizenn,554,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$sizenn1,def $sizenn1(numtype) : nat    hint(show N_1) hint(macro none)  ;; HACK!,op $sizenn1; eq/ceq $sizenn1,555,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$sizenn2,def $sizenn2(numtype) : nat    hint(show N_2) hint(macro none)  ;; HACK!,op $sizenn2; eq/ceq $sizenn2,556,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$sizenn,def $sizenn(nt) = $size(nt),op $sizenn; eq/ceq $sizenn,554,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$sizenn1,def $sizenn1(nt) = $size(nt),op $sizenn1; eq/ceq $sizenn1,555,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$sizenn2,def $sizenn2(nt) = $size(nt),op $sizenn2; eq/ceq $sizenn2,556,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$vsizenn,def $vsizenn(vectype) : nat    hint(show N)   hint(macro none)  ;; HACK!,op $vsizenn; eq/ceq $vsizenn,631,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$vsizenn,def $vsizenn(vt) = $vsize(vt),op $vsizenn; eq/ceq $vsizenn,631,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$psizenn,def $psizenn(packtype) : nat   hint(show N)   hint(macro none)  ;; HACK!,op $psizenn; eq/ceq $psizenn,531,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$psizenn,def $psizenn(pt) = $psize(pt),op $psizenn; eq/ceq $psizenn,531,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$lsizenn,def $lsizenn(lanetype) : nat   hint(show N)   hint(macro none)  ;; HACK!,op $lsizenn; eq/ceq $lsizenn,507,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$lsizenn1,def $lsizenn1(lanetype) : nat  hint(show N_1) hint(macro none)  ;; HACK!,op $lsizenn1; eq/ceq $lsizenn1,508,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/1.2-syntax.types.spectec,def,$lsizenn2,def $lsizenn2(lanetype) : nat  hint(show N_2) hint(macro none)  ;; HACK!,op $lsizenn2; eq/ceq $lsizenn2,509,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
